field_id,elevation,latitude,longitude,location,slope
7973,487.39774,-9.804963,-3.3173602,Rural_Hawassa,7.585107326507568
7974,851.047,-3.2221448,-7.2859254,Rural_Kilimani,24.386796951293945
7975,611.1644,-5.85347,-2.1957111,Rural_Hawassa,6.9055280685424805
7976,822.1515,-3.5240264,-3.8804371,Rural_Kilimani,3.373171091079712
7977,659.84454,-8.007191,-6.754381,Rural_Akatsi,8.373332023620605
7978,741.07294,-3.997124,-0.38936082,Rural_Kilimani,2.743194580078125
7979,586.1024,-6.682517,-5.5831814,Rural_Amanzi,17.535642623901367
7980,526.2581,-0.7980819,-4.31288,Rural_Kilimani,15.7507963180542
7981,804.8358,-4.4161534,-5.4525476,Rural_Kilimani,7.899506568908691
7982,777.516,-5.3037753,-4.9435263,Rural_Kilimani,6.522725582122803
7983,635.2722,-6.9979157,-0.09656088,Rural_Sokoto,3.639017343521118
7984,640.82,-8.854261,-7.051686,Rural_Akatsi,5.252809047698975
7985,871.51935,-7.9125714,0.20524828,Rural_Sokoto,7.844003677368164
7986,680.8954,-2.8977349,-6.6237473,Rural_Kilimani,13.607382774353027
7987,269.01068,-13.594251,-7.677827,Rural_Hawassa,2.8871161937713623
7988,448.3167,-10.242015,-6.8219504,Rural_Akatsi,7.645002365112305
7989,660.88367,-9.268785,-2.5110343,Rural_Hawassa,11.531264305114746
7990,752.5181,-3.8574476,-6.6823072,Rural_Kilimani,2.0811965465545654
7991,690.2029,-9.872548,-1.0155022,Rural_Sokoto,48.962159395217896
7992,678.0694,-14.40077,-6.3084245,Rural_Hawassa,16.263463973999023
7993,747.26373,-7.655747,-0.55152696,Rural_Sokoto,3.9718880653381348
7994,729.80054,-4.0331697,-0.3488193,Rural_Kilimani,2.77908992767334
7995,581.07556,-6.1238112,-3.5335817,Rural_Hawassa,4.080522060394287
7996,894.4978,-4.983871,-6.276892,Rural_Kilimani,5.274003982543945
7997,880.6395,-4.61891,-5.8759813,Rural_Kilimani,31.9060001373291
7998,681.9636,-2.8707008,-6.6237473,Rural_Kilimani,30.797441482543945
7999,818.92126,-4.7495747,-4.31288,Rural_Kilimani,5.463849067687988
8000,938.4856,-7.006927,-7.6237717,Rural_Akatsi,2.528925895690918
8001,952.7775,-7.6467357,-6.2363505,Rural_Hawassa,6.763103008270264
8002,230.88998,-11.796479,-7.2273655,Rural_Hawassa,3.2360458374023438
8003,277.07358,-12.922902,-7.195833,Rural_Hawassa,18.64606285095215
8004,769.7243,-3.8709648,-1.0695577,Rural_Kilimani,14.903096199035645
8005,608.31024,-6.511301,-2.5831082,Rural_Hawassa,8.226761817932129
8006,604.13184,-1.2486511,-6.2904058,Rural_Kilimani,30.315628051757812
8007,619.3034,-6.1823854,-1.9524621,Rural_Hawassa,37.22504425048828
8008,808.2613,-3.555566,-6.979612,Rural_Kilimani,29.19339942932129
8009,714.1016,-5.9435835,-5.8354397,Rural_Amanzi,10.29920482635498
8010,612.8665,-3.001366,-4.5876617,Rural_Kilimani,5.894909858703613
8011,763.78625,-10.904352,-1.1731638,Rural_Sokoto,26.236360549926758
8012,704.5132,-9.512093,-1.2497422,Rural_Sokoto,25.404115676879883
8013,366.9227,-11.7379055,-8.803981,Rural_Akatsi,5.317596435546875
8014,449.09116,-14.481873,-6.9255567,Rural_Hawassa,10.546915054321289
8015,814.43787,-3.7448053,-1.1956868,Rural_Kilimani,8.975828170776367
8016,457.43365,-9.390439,-6.5516734,Rural_Akatsi,8.326751708984375
8017,652.9502,-5.9751234,-1.0245115,Rural_Sokoto,6.951649188995361
8018,747.8669,-2.9833431,-1.3488437,Rural_Kilimani,4.432593822479248
8019,657.86163,-9.5075865,-1.1055945,Rural_Sokoto,10.400139808654785
8020,913.0971,-6.9573646,-7.7724237,Rural_Amanzi,13.078547477722168
8021,717.2601,-2.0912158,-7.529175,Rural_Kilimani,13.906143188476562
8022,683.9778,-9.967168,-1.0965853,Rural_Sokoto,5.282097816467285
8023,679.0392,-9.471541,-0.80828995,Rural_Sokoto,1.5894861221313477
8024,790.0362,-7.02495,-8.173335,Rural_Amanzi,3.100111722946167
8025,344.687,-12.855317,-8.439107,Rural_Akatsi,2.2751541137695312
8026,634.36865,-2.6093705,-5.006591,Rural_Kilimani,3.4183735847473145
8027,605.4254,-6.8717566,-2.4930158,Rural_Hawassa,12.435461044311523
8028,477.39783,-6.754608,-1.3037976,Rural_Sokoto,17.570676803588867
8029,713.6794,-4.9298024,-1.0605484,Rural_Kilimani,12.866320610046387
8030,906.61035,-6.614932,-7.6507993,Rural_Amanzi,10.98281478881836
8031,722.88226,-3.249179,-1.9209298,Rural_Kilimani,2.464052438735962
8032,729.24554,-9.061523,-0.26773623,Rural_Sokoto,2.6050689220428467
8033,690.89343,-6.1823854,-6.885015,Rural_Amanzi,13.701410293579102
8034,401.8525,-10.462794,-6.01112,Rural_Hawassa,7.655332565307617
8035,421.56192,-12.183969,-8.87155,Rural_Akatsi,4.848437309265137
8036,406.7297,-6.2815104,-1.6596621,Rural_Hawassa,25.308374404907227
8037,688.2915,-4.731552,-0.6010777,Rural_Kilimani,8.564776420593262
8038,234.31868,-13.472597,-7.9030576,Rural_Hawassa,3.2901570796966553
8039,628.2316,-9.471541,-2.8263574,Rural_Hawassa,28.707199096679688
8040,652.4753,-9.079546,-7.5562024,Rural_Akatsi,2.4645497798919678
8041,639.4726,-4.1953745,-0.16863471,Rural_Kilimani,2.326225996017456
8042,781.1025,-10.264544,-1.8398467,Rural_Sokoto,23.1944580078125
8043,817.6841,-2.5688193,-1.380376,Rural_Kilimani,16.41059112548828
8044,610.0605,-9.340877,-2.4614835,Rural_Hawassa,9.000142097473145
8045,746.363,-1.0098494,-1.461459,Rural_Kilimani,5.725196361541748
8046,769.14355,-7.980157,-1.3353299,Rural_Sokoto,13.779881477355957
8047,696.1621,-8.142362,-1.7002037,Rural_Sokoto,9.81821346282959
8048,486.48727,-5.2947636,0.34038672,Rural_Kilimani,14.959970474243164
8049,748.4867,-8.471277,-7.5201654,Rural_Akatsi,22.03523826599121
8050,776.7431,-5.72731,-4.6552305,Rural_Kilimani,7.051630020141602
8051,692.0697,-7.2322116,0.007045251,Rural_Sokoto,11.574413299560547
8052,403.6763,-12.571458,-8.434603,Rural_Akatsi,1.1427885293960571
8053,282.26297,-12.913891,-7.0066395,Rural_Hawassa,15.588903427124023
8054,706.11993,-2.0912158,-3.4524987,Rural_Kilimani,15.635374069213867
8055,613.83356,-2.5913477,-4.4840555,Rural_Kilimani,24.511764526367188
8056,871.2742,-4.4612103,-5.970578,Rural_Kilimani,8.268399238586426
8057,764.5369,-2.5913477,-0.7677484,Rural_Kilimani,3.298557996749878
8058,118.27816,-12.183969,-7.105741,Rural_Hawassa,22.879806518554688
8059,498.50406,-7.1150637,-3.8714278,Rural_Hawassa,23.308841705322266
8060,820.39453,-8.155879,-7.81747,Rural_Akatsi,33.66165542602539
8061,554.5342,-9.566161,-4.8444247,Rural_Hawassa,11.691293716430664
8062,551.0694,-9.079546,-6.6237473,Rural_Akatsi,14.543326377868652
8063,410.01505,-13.202255,-8.087747,Rural_Hawassa,4.139733791351318
8064,627.11975,-8.191924,-3.344388,Rural_Hawassa,14.580376625061035
8065,837.8968,-2.4651883,-8.40307,Rural_Kilimani,0.8273030519485474
8066,485.85898,-10.440266,-6.394012,Rural_Hawassa,12.382427215576172
8067,709.56354,-7.3223257,-0.20917624,Rural_Sokoto,17.029882431030273
8068,385.6504,-10.908857,-5.141729,Rural_Hawassa,12.294461250305176
8069,629.7435,-5.569611,-8.123784,Rural_Amanzi,7.157700061798096
8070,645.6543,-8.417209,0.5926451,Rural_Sokoto,20.14002799987793
8071,662.481,-10.278061,-9.889593,Rural_Akatsi,5.054322719573975
8072,725.99164,-7.64223,0.09263293,Rural_Sokoto,8.770354270935059
8073,862.3887,-7.182649,-7.105741,Rural_Akatsi,4.4807634353637695
8074,722.99304,-3.1185138,-2.9840188,Rural_Kilimani,2.263193130493164
8075,773.85016,-5.006399,-3.4975448,Rural_Kilimani,26.16064453125
8076,821.62213,-5.1821213,-7.7904425,Rural_Amanzi,22.850252151489258
8077,720.53253,-2.1678126,-6.8534827,Rural_Kilimani,4.068417072296143
8078,755.52454,-2.325512,-3.1642034,Rural_Kilimani,10.143497467041016
8079,191.19818,-12.003741,-6.6417656,Rural_Hawassa,3.7043678760528564
8080,564.7451,-2.4651883,-6.6823072,Rural_Kilimani,0.3878607153892517
8081,621.45416,-2.690473,-5.07416,Rural_Kilimani,7.9391303062438965
8082,653.98285,-5.8579755,0.79535276,Rural_Sokoto,9.688793182373047
8083,538.66223,-1.4694302,-4.2002645,Rural_Kilimani,4.181100368499756
8084,729.01697,-2.9157577,-3.1236618,Rural_Kilimani,7.0674614906311035
8085,878.3645,-1.8298856,-1.474973,Rural_Kilimani,13.665555000305176
8086,828.6446,-3.9565728,-1.5110098,Rural_Kilimani,1.4443080425262451
8087,337.69727,-0.41509795,-4.461532,Rural_Kilimani,16.09433364868164
8088,669.25977,-9.133615,-0.5695454,Rural_Sokoto,11.52980899810791
8089,598.7866,-6.4977837,-3.8624187,Rural_Hawassa,15.01579475402832
8090,375.00287,-14.207025,-7.3129535,Rural_Hawassa,4.901771545410156
8091,665.9989,-7.3043027,-4.700277,Rural_Hawassa,8.195985794067383
8092,907.5736,-3.4654522,-4.479551,Rural_Kilimani,12.100699424743652
8093,627.4017,-8.119833,-2.4254465,Rural_Hawassa,2.307589530944824
8094,518.6113,-1.2892025,-4.5786524,Rural_Kilimani,5.080197334289551
8095,465.742,-1.4694302,-5.029114,Rural_Kilimani,20.102584838867188
8096,689.4334,-5.862481,-2.993028,Rural_Hawassa,34.12492752075195
8097,778.4498,-4.2854886,-0.70918846,Rural_Kilimani,6.253123760223389
8098,831.85785,-10.260037,0.3674144,Rural_Sokoto,11.88463306427002
8099,699.8719,-7.4079337,-4.78136,Rural_Hawassa,6.884084224700928
8100,914.54944,-4.5378075,-5.916523,Rural_Kilimani,12.507914543151855
8101,820.43365,-5.3353148,-4.3939633,Rural_Kilimani,11.334758758544922
8102,917.66455,-3.8979988,-2.0380497,Rural_Kilimani,5.731035232543945
8103,737.2494,-3.1680765,-1.6731759,Rural_Kilimani,4.035045623779297
8104,731.8332,-5.20465,-6.943575,Rural_Amanzi,18.552160263061523
8105,778.1375,-1.1044691,-2.8128433,Rural_Kilimani,8.14387035369873
8106,644.0526,-5.7633557,-8.177839,Rural_Amanzi,8.018389701843262
8107,395.73993,-11.228762,-8.961642,Rural_Akatsi,15.091470718383789
8108,659.1549,-8.372152,1.2548234,Rural_Sokoto,1.9348359107971191
8109,568.0041,-13.81503,-6.2723875,Rural_Hawassa,5.9823760986328125
8110,604.16925,-9.111086,-5.236326,Rural_Hawassa,3.6571717262268066
8111,586.8641,-0.9377584,-4.3894587,Rural_Kilimani,16.900318145751953
8112,711.8021,-7.8675146,-0.9118961,Rural_Sokoto,16.790021896362305
8113,807.4547,-6.8221936,-8.002159,Rural_Amanzi,5.2780890464782715
8114,815.43,-8.255004,-0.010973208,Rural_Sokoto,8.07532787322998
8115,546.7603,-6.889779,-3.997557,Rural_Hawassa,7.559905052185059
8116,801.93207,-3.3167644,-3.3849294,Rural_Kilimani,15.819012641906738
8117,646.26715,-8.741619,-0.7001792,Rural_Sokoto,6.214747905731201
8118,566.3403,-8.75063,-3.9885478,Rural_Hawassa,9.386038780212402
8119,840.3088,-7.9846625,0.1782206,Rural_Sokoto,3.8875198364257812
8120,610.20667,-7.3989224,-4.479551,Rural_Hawassa,9.656485557556152
8121,524.1193,-9.156143,-3.2542956,Rural_Hawassa,4.610514163970947
8122,766.07184,-8.151373,-0.29926854,Rural_Sokoto,23.642995834350586
8123,705.3448,-10.350151,-0.02448705,Rural_Sokoto,29.659061431884766
8124,602.0695,-9.322853,-7.416559,Rural_Akatsi,12.853525161743164
8125,422.9485,-14.450333,-7.339981,Rural_Hawassa,1.392112135887146
8126,515.711,-6.7591143,-3.601151,Rural_Hawassa,4.667897701263428
8127,771.9935,-4.52429,-6.1192303,Rural_Kilimani,22.309751510620117
8128,794.6317,-3.0779626,-2.6326587,Rural_Kilimani,8.38004207611084
8129,473.2842,-1.3793163,-3.5155632,Rural_Kilimani,1.3379395008087158
8130,615.12103,-7.3673825,-4.204769,Rural_Hawassa,12.29223346710205
8131,434.7012,-14.675617,-7.29043,Rural_Hawassa,3.279749870300293
8132,815.5012,-0.96479255,-1.9659759,Rural_Kilimani,6.863801956176758
8133,910.9395,-4.5468187,-5.1642523,Rural_Kilimani,14.493273735046387
8134,525.47754,-9.052512,-6.502123,Rural_Akatsi,6.303924560546875
8135,825.7613,-3.6772199,-3.3488925,Rural_Kilimani,5.566447734832764
8136,834.442,-8.173902,-1.438936,Rural_Sokoto,5.561578273773193
8137,694.7201,-2.5643137,-2.9569912,Rural_Kilimani,17.091556549072266
8138,640.1866,-2.5102453,-7.763415,Rural_Kilimani,35.889041900634766
8139,844.2595,-4.839689,-6.3264427,Rural_Kilimani,14.663763999938965
8140,730.4946,-10.6745615,-0.9749607,Rural_Sokoto,9.156527519226074
8141,599.77563,-2.2173753,-4.48856,Rural_Kilimani,6.688429832458496
8142,945.1777,-4.2899942,-3.6642156,Rural_Kilimani,2.832432746887207
8143,767.96967,-5.2406955,-6.2723875,Rural_Kilimani,39.441619873046875
8144,524.6953,-8.791182,-6.41203,Rural_Akatsi,3.537902593612671
8145,799.49066,-8.16489,-1.4074037,Rural_Sokoto,30.30828094482422
8146,551.4857,-8.90833,-4.7948737,Rural_Hawassa,16.48252296447754
8147,624.891,-9.102075,-7.2994394,Rural_Akatsi,15.811433792114258
8148,691.86566,-8.074777,-1.0785668,Rural_Sokoto,5.880844593048096
8149,601.585,-9.732872,-2.6281543,Rural_Hawassa,8.686858177185059
8150,640.01697,-5.556094,0.7728297,Rural_Kilimani,3.0319666862487793
8151,847.4568,-1.149526,-2.258776,Rural_Kilimani,4.672991752624512
8152,410.43015,-10.715113,-6.668793,Rural_Hawassa,1.6612367630004883
8153,652.1099,-5.348832,-1.6146159,Rural_Kilimani,24.644479751586914
8154,822.53174,-4.8261714,-5.713815,Rural_Kilimani,2.451331377029419
8155,355.58975,-12.702124,-8.358024,Rural_Akatsi,7.717148780822754
8156,934.379,-1.4333847,-2.0560682,Rural_Kilimani,1.750316858291626
8157,635.5863,-8.223464,-6.988621,Rural_Akatsi,1.5744742155075073
8158,653.72144,-8.529852,-0.26773623,Rural_Sokoto,6.749999523162842
8159,932.3073,-8.390175,-0.8488315,Rural_Sokoto,5.820378303527832
8160,804.9208,-3.762828,-5.222812,Rural_Kilimani,6.7015533447265625
8161,692.10156,-9.485059,-2.5876126,Rural_Hawassa,14.642752647399902
8162,837.85406,-8.300061,-1.1191083,Rural_Sokoto,5.993896961212158
8163,683.7269,-7.6197014,-5.042628,Rural_Hawassa,1.446256399154663
8164,711.2323,-3.104997,-0.5965731,Rural_Kilimani,8.55593204498291
8165,766.6753,-3.5645776,-6.41203,Rural_Kilimani,33.73809051513672
8166,866.1812,-3.9340444,-4.754332,Rural_Kilimani,19.836164474487305
8167,860.6402,-2.3435347,-1.0109977,Rural_Kilimani,9.479321479797363
8168,753.3106,-5.1505814,-5.236326,Rural_Kilimani,5.484931468963623
8169,817.14996,-4.6504498,-4.9435263,Rural_Kilimani,5.441684722900391
8170,862.266,-2.4967282,-0.889373,Rural_Kilimani,7.21523380279541
8171,494.32797,-8.8227215,-2.9254587,Rural_Hawassa,30.270719528198242
8172,692.69806,-6.02018,0.28633136,Rural_Sokoto,5.696569919586182
8173,883.3215,-2.5372794,-1.2677606,Rural_Kilimani,3.630554676055908
8174,740.1031,-4.6053925,-1.8758836,Rural_Kilimani,3.3165974617004395
8175,532.2202,-6.069743,-1.8578651,Rural_Hawassa,23.919883728027344
8176,713.80505,-9.016466,-0.9118961,Rural_Sokoto,7.138169765472412
8177,584.7286,-1.4243733,-3.3128557,Rural_Kilimani,21.085617065429688
8178,897.4196,-4.510773,-4.60568,Rural_Kilimani,3.1074836254119873
8179,609.8397,-8.78217,-5.5111074,Rural_Hawassa,2.728207588195801
8180,712.56683,-2.911252,-3.8128679,Rural_Kilimani,11.359821319580078
8181,302.82025,-10.931386,-6.943575,Rural_Hawassa,8.328941345214844
8182,565.5748,-7.7774005,-1.2677606,Rural_Sokoto,9.921197891235352
8183,395.0839,-14.2746105,-7.213852,Rural_Hawassa,4.856775760650635
8184,839.57764,-3.2897303,-7.8264794,Rural_Kilimani,1.2678691148757935
8185,658.43396,-6.7095513,-6.065175,Rural_Amanzi,17.312721252441406
8186,561.5388,-6.96187,-3.7588124,Rural_Hawassa,23.06307601928711
8187,494.39975,-5.2406955,0.34038672,Rural_Kilimani,12.981423377990723
8188,171.3955,-11.985718,-6.9165473,Rural_Hawassa,17.90282440185547
8189,633.6148,-9.633746,-1.2137053,Rural_Sokoto,6.987189292907715
8190,694.37177,-9.345382,-2.2272434,Rural_Hawassa,9.091849327087402
8191,545.6372,-13.936684,-6.466086,Rural_Hawassa,4.495533466339111
8192,767.0486,-2.6048648,-6.231846,Rural_Kilimani,48.962159395217896
8193,531.4105,-11.431518,-9.322011,Rural_Akatsi,9.360075950622559
8194,625.60724,-9.52561,-1.2857791,Rural_Sokoto,5.43546724319458
8195,750.51715,-3.2897303,-0.3803516,Rural_Kilimani,15.3255615234375
8196,889.2604,-1.0909519,-2.384905,Rural_Kilimani,1.3050354719161987
8197,827.43,-3.3798442,-3.2903326,Rural_Kilimani,0.9813288450241089
8198,375.10504,-11.895604,-8.623796,Rural_Akatsi,14.21138858795166
8199,738.78033,-4.420659,-1.3668622,Rural_Kilimani,10.705143928527832
8200,842.4812,-10.282566,0.34489134,Rural_Sokoto,7.012359619140625
8201,627.0843,-8.4893,-4.1236863,Rural_Hawassa,6.359050273895264
8202,547.7897,-5.8264356,-1.5920929,Rural_Hawassa,15.872416496276855
8203,393.39673,-10.242015,-6.99763,Rural_Akatsi,1.9816259145736694
8204,792.4145,-10.237509,0.5791313,Rural_Sokoto,10.311612129211426
8205,706.16583,-10.534885,-1.0155022,Rural_Sokoto,2.8405582904815674
8206,518.21716,-7.02495,-0.6281054,Rural_Sokoto,18.594091415405273
8207,759.9547,-4.3710966,-0.6596377,Rural_Kilimani,15.436065673828125
8208,643.03125,-10.219486,-2.2137296,Rural_Sokoto,5.743191719055176
8209,452.91513,-1.1044691,-6.0606704,Rural_Kilimani,37.919979095458984
8210,815.0828,-2.0822043,-0.8803638,Rural_Kilimani,6.80350923538208
8211,790.2655,-3.3122587,-3.2588003,Rural_Kilimani,8.110774993896484
8212,621.5458,-9.467035,-2.3939142,Rural_Hawassa,1.7021077871322632
8213,549.3787,-6.37613,-2.8218527,Rural_Hawassa,19.163976669311523
8214,383.1472,-10.931386,-5.9480553,Rural_Hawassa,1.1368370056152344
8215,406.98825,-11.161177,-9.011193,Rural_Akatsi,21.782909393310547
8216,440.5389,-10.715113,-9.020203,Rural_Akatsi,4.171708106994629
8217,682.4514,-5.4479575,-0.51098543,Rural_Kilimani,5.127630710601807
8218,770.5905,-3.3392928,-2.6461728,Rural_Kilimani,14.773333549499512
8219,843.77484,-2.3795803,-7.912067,Rural_Kilimani,12.161880493164062
8220,755.8442,-2.9608147,-6.9480796,Rural_Kilimani,3.0074355602264404
8221,532.6026,-2.483211,-4.8669477,Rural_Kilimani,7.882546424865723
8222,746.144,-5.9120436,-6.249864,Rural_Amanzi,4.304091930389404
8223,768.167,-9.421979,0.23227598,Rural_Sokoto,21.961273193359375
8224,320.2403,-9.895077,-3.7002525,Rural_Hawassa,29.252077102661133
8225,467.66193,-7.097041,-0.70468384,Rural_Sokoto,19.434457778930664
8226,342.2948,-9.827491,-3.6191695,Rural_Hawassa,7.33990478515625
8227,859.5346,-4.4026365,-4.848929,Rural_Kilimani,31.839458465576172
8228,576.07684,-9.5436325,-5.457052,Rural_Hawassa,3.388040065765381
8229,537.62396,-8.81371,-6.812941,Rural_Akatsi,5.747225761413574
8230,482.28427,-7.0204444,-3.975034,Rural_Hawassa,9.442380905151367
8231,815.6879,-8.701068,-1.9344436,Rural_Sokoto,48.962159395217896
8232,417.7959,-10.755664,-8.63731,Rural_Akatsi,18.630638122558594
8233,799.5233,-4.028664,-1.5425421,Rural_Kilimani,5.367331504821777
8234,542.7064,-6.8266993,-1.6461483,Rural_Sokoto,5.07203483581543
8235,569.46967,-6.1148,-1.9794897,Rural_Hawassa,3.9931936264038086
8236,636.1923,-7.1646266,-5.610209,Rural_Hawassa,5.062706470489502
8237,896.0808,-3.7673337,-3.659711,Rural_Kilimani,5.4628777503967285
8238,508.65298,-1.7758173,-6.276892,Rural_Kilimani,16.854339599609375
8239,484.9081,-5.704782,-1.0019884,Rural_Kilimani,10.093127250671387
8240,618.8556,-5.907538,-0.02448705,Rural_Sokoto,4.345633506774902
8241,400.03107,-0.22135314,-3.7272801,Rural_Kilimani,5.822420120239258
8242,712.1862,-2.8481722,-4.168732,Rural_Kilimani,13.755170822143555
8243,377.15512,-13.778984,-7.0561905,Rural_Hawassa,14.804906845092773
8244,612.67255,-6.4752555,-7.1507874,Rural_Amanzi,12.946745872497559
8245,463.49344,-9.412968,-3.6191695,Rural_Hawassa,21.589757919311523
8246,790.723,-2.0101132,-7.515661,Rural_Kilimani,26.009809494018555
8247,736.73376,-0.9062185,-1.5245236,Rural_Kilimani,7.003137588500977
8248,481.33624,-9.120097,-3.0380743,Rural_Hawassa,2.950714111328125
8249,746.366,-7.8539977,1.5746511,Rural_Sokoto,4.8275909423828125
8250,715.05597,-10.030248,-5.6552553,Rural_Hawassa,12.573897361755371
8251,664.4588,-2.631899,-3.8984556,Rural_Kilimani,14.998769760131836
8252,876.10754,-3.7898622,-3.7272801,Rural_Kilimani,3.262338638305664
8253,898.2343,-3.8574476,-4.1552186,Rural_Kilimani,20.079416275024414
8254,568.62726,-1.4018447,-5.984092,Rural_Kilimani,1.0046727657318115
8255,648.8761,-8.759642,-5.245335,Rural_Hawassa,10.35972785949707
8256,534.4305,-10.489828,-6.195809,Rural_Hawassa,2.543691873550415
8257,602.0573,-8.556886,-4.8939753,Rural_Hawassa,28.371826171875
8258,710.5291,-5.8985267,-5.808412,Rural_Amanzi,19.06419563293457
8259,875.15625,-3.7988737,-2.8353665,Rural_Kilimani,14.08837604522705
8260,567.8568,-6.9393415,-4.164228,Rural_Hawassa,6.863925933837891
8261,618.6487,-8.894813,-3.4164617,Rural_Hawassa,8.10680103302002
8262,472.95374,-11.300853,-5.448043,Rural_Hawassa,12.257410049438477
8263,557.7426,-7.6332183,-1.7002037,Rural_Sokoto,12.760831832885742
8264,656.6707,-7.1601205,-2.9299634,Rural_Hawassa,19.3443603515625
8265,645.9674,-3.190605,-4.848929,Rural_Kilimani,20.372472763061523
8266,642.5695,-9.264279,-0.18214856,Rural_Sokoto,11.596383094787598
8267,563.80194,-2.0912158,-4.569643,Rural_Kilimani,29.753280639648438
8268,885.5508,-1.2126057,-1.929939,Rural_Kilimani,4.561054706573486
8269,353.14328,-13.10313,-6.240855,Rural_Hawassa,9.110082626342773
8270,702.2858,-6.0291915,-7.421064,Rural_Amanzi,36.723506927490234
8271,612.8313,-6.362613,-4.2137785,Rural_Hawassa,2.2362499237060547
8272,461.6452,-12.2876,-9.416608,Rural_Akatsi,11.242475509643555
8273,674.9315,-8.1378565,-2.6641912,Rural_Hawassa,35.17488479614258
8274,304.49152,-12.400242,-8.326491,Rural_Akatsi,2.7571284770965576
8275,606.80145,-7.4710135,-1.087576,Rural_Sokoto,12.631492614746094
8276,858.11816,-4.1953745,-1.9930036,Rural_Kilimani,14.39848804473877
8277,686.2491,-10.72863,-0.88486844,Rural_Sokoto,3.773137331008911
8278,748.3295,-8.921846,-7.6282763,Rural_Akatsi,8.115915298461914
8279,488.963,-9.958157,-4.5426154,Rural_Hawassa,21.793310165405273
8280,486.71384,-7.151109,-1.2992929,Rural_Sokoto,10.611491203308105
8281,653.658,-4.8712287,-7.9526086,Rural_Amanzi,14.618424415588379
8282,732.20575,-5.7948956,-4.4345045,Rural_Hawassa,9.861858367919922
8283,460.93054,-11.305359,-5.204794,Rural_Hawassa,3.8101465702056885
8284,627.0814,-2.3705688,-4.3624306,Rural_Kilimani,7.958102226257324
8285,543.4621,-1.5189928,-4.5966706,Rural_Kilimani,24.829927444458008
8286,492.97693,-6.7185626,-3.263305,Rural_Hawassa,4.738110542297363
8287,730.1346,-5.452463,-7.4841285,Rural_Amanzi,32.3322639465332
8288,737.34436,-5.015411,-1.5425421,Rural_Kilimani,11.811812400817871
8289,623.97,-6.02018,-6.8895197,Rural_Amanzi,5.904543399810791
8290,625.824,-7.6197014,-4.3939633,Rural_Hawassa,7.417276859283447
8291,636.11365,-7.1781435,-4.6507263,Rural_Hawassa,10.118850708007812
8292,685.5328,-10.417737,0.10614677,Rural_Sokoto,12.939465522766113
8293,665.3068,-8.182913,-4.569643,Rural_Hawassa,8.381401062011719
8294,777.37177,-10.14289,-0.45693004,Rural_Sokoto,1.8774932622909546
8295,683.0434,-8.8227215,-0.19115779,Rural_Sokoto,9.507317543029785
8296,634.12683,-9.331865,-0.6100869,Rural_Sokoto,14.985697746276855
8297,303.31235,-13.139175,-7.803956,Rural_Hawassa,2.4488847255706787
8298,489.8811,-1.4469017,-5.1101966,Rural_Kilimani,48.962159395217896
8299,472.15793,-11.665814,-9.159845,Rural_Akatsi,13.194778442382812
8300,686.56964,-3.6546915,-6.137249,Rural_Kilimani,3.4797091484069824
8301,674.3652,-7.876526,-5.1642523,Rural_Hawassa,6.114762783050537
8302,521.4279,-1.383822,-5.1507382,Rural_Kilimani,1.2539888620376587
8303,889.5673,-4.0647097,-4.222788,Rural_Kilimani,3.8406827449798584
8304,363.19528,-13.386989,-6.6057286,Rural_Hawassa,13.969658851623535
8305,694.6788,-9.124603,-1.5470468,Rural_Sokoto,5.17097806930542
8306,632.52844,-5.835447,-2.141656,Rural_Hawassa,8.964431762695312
8307,767.7529,-10.129373,0.6421959,Rural_Sokoto,7.060696601867676
8308,538.5421,-8.106317,-2.2948127,Rural_Sokoto,17.985048294067383
8309,681.3292,-7.863009,0.9665281,Rural_Sokoto,2.20044207572937
8310,562.7968,-7.64223,-1.6461483,Rural_Sokoto,5.22758674621582
8311,921.01996,-8.007191,-0.26773623,Rural_Sokoto,30.61966896057129
8312,790.1069,-2.059676,-7.4435873,Rural_Kilimani,38.120689392089844
8313,760.627,-2.8166325,-3.78584,Rural_Kilimani,6.528363227844238
8314,836.5468,-4.1818576,-4.5200925,Rural_Kilimani,3.0455307960510254
8315,866.091,-1.3748106,-2.186702,Rural_Kilimani,13.510000228881836
8316,648.88983,-1.7623003,-5.957064,Rural_Kilimani,11.719950675964355
8317,725.7398,-7.917077,-3.2002404,Rural_Hawassa,6.204805850982666
8318,753.02106,-2.5057397,-7.303944,Rural_Kilimani,31.442123413085938
8319,842.06506,-3.9205272,-5.7678704,Rural_Kilimani,21.674297332763672
8320,649.934,-8.25951,-2.7497787,Rural_Hawassa,1.7927634716033936
8321,803.45416,-2.969826,-7.785938,Rural_Kilimani,17.235687255859375
8322,717.52594,-5.8399525,0.48002976,Rural_Sokoto,10.128030776977539
8323,562.49084,-1.7442775,-5.303895,Rural_Kilimani,20.675737380981445
8324,881.2817,-3.8123906,-3.4344802,Rural_Kilimani,15.807661056518555
8325,678.4731,-7.768389,-0.8443269,Rural_Sokoto,3.098435163497925
8326,847.1894,-2.0551703,-7.051686,Rural_Kilimani,31.083423614501953
8327,676.31946,-8.065765,-7.4255686,Rural_Akatsi,17.646839141845703
8328,543.63007,-1.4739358,-4.186751,Rural_Kilimani,12.33104419708252
8329,297.7334,-11.21975,-7.159796,Rural_Hawassa,37.58987045288086
