Field_ID,Elevation,Latitude,Longitude,Location,Slope
3204,648.2857,-6.40767,-2.700228,Rural_Hawassa,6.646525
3205,789.3783,-8.773159,-8.195858,Rural_Akatsi,3.2455401
3206,624.9713,-8.277533,-6.8895197,Rural_Akatsi,23.13226
3207,477.30374,-7.151109,-1.3713667,Rural_Sokoto,14.79158
3208,713.42804,-9.102075,-1.7632682,Rural_Sokoto,6.243902
3209,709.51953,-2.807621,-4.0380983,Rural_Kilimani,12.002365
3210,420.14005,-10.187946,-3.5020494,Rural_Hawassa,2.0767372
3211,917.1353,-3.6411743,-2.8083389,Rural_Kilimani,16.941868
3212,789.0365,-4.3395567,-4.713791,Rural_Kilimani,6.81173
3213,546.19104,-1.721749,-6.249864,Rural_Kilimani,3.5031629
3214,522.8882,-10.264544,-7.867021,Rural_Akatsi,3.3785577
3215,461.508,-9.232739,-3.9164739,Rural_Hawassa,11.972221
3216,743.82135,-1.8118628,-3.2588003,Rural_Kilimani,1.2206959
3217,813.1825,-1.9335166,-0.889373,Rural_Kilimani,7.4595175
3218,734.0675,-3.2897303,-1.0695577,Rural_Kilimani,3.8897505
3219,679.0204,-8.079282,-6.285901,Rural_Hawassa,5.4493814
3220,630.58,-9.597701,-2.3443635,Rural_Hawassa,1.6782635
3221,709.8232,-5.7948956,-4.3083754,Rural_Hawassa,13.285823
3222,568.6318,-6.5924034,-3.155194,Rural_Hawassa,1.5836949
3223,706.66144,-5.9525948,-3.2948372,Rural_Hawassa,16.980135
3224,592.37683,-7.7774005,-4.641717,Rural_Hawassa,19.128788
3225,509.13013,-1.8298856,-5.0561414,Rural_Kilimani,0.7845867
3226,765.9835,-2.6634388,-3.4795263,Rural_Kilimani,6.5503387
3227,646.41016,-5.308281,-1.6911944,Rural_Kilimani,14.474369
3228,859.2521,-3.8619533,-4.1191816,Rural_Kilimani,2.9629607
3229,459.6848,-0.66291106,-4.4840555,Rural_Kilimani,5.849311
3230,969.3482,-1.9335166,-8.218381,Rural_Kilimani,9.845484
3231,845.59906,-8.106317,-0.8172992,Rural_Sokoto,35.2792
3232,467.64352,-12.58047,-8.758935,Rural_Akatsi,11.256854
3233,733.39,-8.81371,-1.8443513,Rural_Sokoto,4.479318
3234,643.36005,-10.823249,-1.2092006,Rural_Sokoto,18.15134
3235,719.8408,-8.534357,-3.9209785,Rural_Hawassa,14.346374
3236,328.4424,-13.265335,-7.3534946,Rural_Hawassa,8.824828
3237,735.478,-5.731816,-4.5245967,Rural_Kilimani,4.2585945
3238,891.6399,-3.7943678,-4.8083878,Rural_Kilimani,9.617426
3239,824.53424,-3.9430559,-1.3173114,Rural_Kilimani,5.038808
3240,228.91809,-11.86857,-6.9165473,Rural_Hawassa,6.9878197
3241,741.22076,-10.327623,-0.17313933,Rural_Sokoto,11.877591
3242,704.1151,-7.655747,-3.2993417,Rural_Hawassa,26.690979
3243,493.20242,-10.214981,-7.8985534,Rural_Akatsi,10.870821
3244,513.4823,-1.0684235,-3.3533971,Rural_Kilimani,7.9939175
3245,830.3661,-4.3756022,-2.8759081,Rural_Kilimani,5.52788
3246,800.7932,-3.7132654,-1.7857913,Rural_Kilimani,14.668416
3247,665.0224,-8.16489,0.72327894,Rural_Sokoto,9.063389
3248,462.75064,-1.4514074,-5.1642523,Rural_Kilimani,9.377882
3249,878.1808,-3.7222767,-4.7858644,Rural_Kilimani,9.795869
3250,726.50116,-5.7228045,-4.5426154,Rural_Kilimani,6.3073125
3251,740.9037,-6.3310733,0.173716,Rural_Sokoto,12.584126
3252,740.3118,-10.251026,-0.8578407,Rural_Sokoto,2.5584874
3253,674.36084,-8.35413,-6.3264427,Rural_Akatsi,10.720329
3254,658.6269,-1.9109881,-3.529077,Rural_Kilimani,1.0538796
3255,675.53265,-2.9968603,-6.3759933,Rural_Kilimani,52.81774
3256,487.78226,-8.87679,-6.0967073,Rural_Hawassa,4.4571004
3257,670.1373,-7.4169455,-5.6777782,Rural_Hawassa,15.410855
3258,615.7001,-6.4887724,-5.866972,Rural_Amanzi,44.91052
3259,556.1664,-5.7363214,-1.7002037,Rural_Hawassa,11.184427
3260,816.4659,-1.0188608,-1.7857913,Rural_Kilimani,4.2667446
3261,765.2206,-1.4198675,-2.8578897,Rural_Kilimani,1.2649283
3262,883.6542,-0.8521502,-2.5740988,Rural_Kilimani,12.284377
3263,843.9359,-3.8168964,-1.1641545,Rural_Kilimani,4.215362
3264,261.2882,-12.508379,-7.9886456,Rural_Akatsi,2.4773264
3265,624.25934,-7.376394,-4.3804493,Rural_Hawassa,10.01544
3266,690.7543,-9.313842,-4.407477,Rural_Hawassa,8.3315935
3267,927.29364,-6.7365856,-7.745396,Rural_Amanzi,27.026617
3268,646.7162,-5.5651054,-0.6010777,Rural_Kilimani,2.9037974
3269,497.76514,-10.449277,-6.8039317,Rural_Akatsi,10.048515
3270,553.6154,-9.764411,-4.6732492,Rural_Hawassa,5.7558618
3271,313.96252,-10.440266,-3.5966463,Rural_Hawassa,6.740287
3272,441.45938,-10.76017,-7.713864,Rural_Akatsi,15.010809
3273,765.21277,-3.6411743,-1.4344314,Rural_Kilimani,15.082831
3274,500.6925,-5.966112,-1.520019,Rural_Hawassa,19.621477
3275,910.7589,-8.10181,-0.6100869,Rural_Sokoto,11.841299
3276,639.07385,-6.8717566,-2.8128433,Rural_Hawassa,6.802621
3277,1052.0197,-2.5417852,-8.340005,Rural_Kilimani,23.701286
3278,644.4746,-14.288127,-6.1867995,Rural_Hawassa,16.351643
3279,529.85156,-5.425429,0.37642363,Rural_Kilimani,20.267881
3280,874.0104,-4.9748597,-4.884966,Rural_Kilimani,40.28842
3281,867.7209,-2.339029,-0.99297917,Rural_Kilimani,2.1666787
3282,607.75287,-9.624735,-0.9794653,Rural_Sokoto,12.903508
3283,870.303,-4.6955066,-5.574172,Rural_Kilimani,20.177341
3284,860.5133,-3.7448053,-1.9119205,Rural_Kilimani,6.2654057
3285,860.82825,-3.587106,-3.8489048,Rural_Kilimani,0.53793275
3286,678.535,-1.8343914,-4.1326957,Rural_Kilimani,9.496218
3287,668.5404,-8.020708,-7.159796,Rural_Akatsi,1.9972914
3288,620.7276,-7.7323437,-4.970554,Rural_Hawassa,4.931982
3289,542.06104,-2.456177,-5.0336185,Rural_Kilimani,19.916094
3290,560.55054,-10.345646,-5.65976,Rural_Hawassa,5.9469123
3291,455.95425,-10.998971,-9.51571,Rural_Akatsi,17.456701
3292,732.00586,-9.710343,-0.947933,Rural_Sokoto,18.784904
3293,752.5637,-8.16489,0.21876213,Rural_Sokoto,2.1729124
3294,759.9178,-9.5075865,-0.5425177,Rural_Sokoto,41.85966
3295,745.14056,-6.3130503,0.2998452,Rural_Sokoto,24.94769
3296,786.87756,-5.948089,-7.5697165,Rural_Amanzi,10.022862
3297,801.8266,-4.4341764,-4.9840674,Rural_Kilimani,32.264736
3298,511.71286,-11.593723,-9.583279,Rural_Akatsi,8.704613
3299,542.68475,-9.958157,-3.029065,Rural_Hawassa,18.214262
3300,503.19553,-6.907802,-3.9074647,Rural_Hawassa,2.4138172
3301,541.57495,-0.68093383,-3.1011388,Rural_Kilimani,8.682145
3302,748.7967,-8.079282,-6.195809,Rural_Hawassa,8.05533
3303,547.2161,-2.9067464,-6.3309474,Rural_Kilimani,27.96612
3304,629.9401,-7.3538656,-4.452523,Rural_Hawassa,15.085826
3305,517.8326,-11.643286,-9.704904,Rural_Akatsi,2.135305
3306,487.95193,-9.309337,-6.6237473,Rural_Akatsi,6.534118
3307,497.83356,-2.1137443,-5.515612,Rural_Kilimani,29.282372
3308,641.2855,-8.331601,-6.6913166,Rural_Akatsi,14.848023
3309,742.5706,-5.3893833,-5.8579626,Rural_Kilimani,21.804155
3310,611.0332,-6.40767,-3.155194,Rural_Hawassa,4.160885
3311,623.6005,-11.093591,-1.0109977,Rural_Sokoto,0.7702687
3312,363.10928,-10.413231,-5.19128,Rural_Hawassa,5.7585487
3313,471.5459,-9.629241,-2.9164495,Rural_Hawassa,6.5595875
3314,746.0127,-6.4977837,-7.5336795,Rural_Amanzi,12.689824
3315,836.4327,-3.0689514,-7.8715253,Rural_Kilimani,21.000986
3316,206.95923,-13.855581,-7.470615,Rural_Hawassa,12.275366
3317,710.80585,-7.394417,-0.3803516,Rural_Sokoto,3.763316
3318,410.36725,-11.3594265,-5.727329,Rural_Hawassa,2.5744674
3319,658.72565,-5.4029,-0.92090535,Rural_Kilimani,19.744564
3320,730.2438,-5.997652,-4.83992,Rural_Hawassa,4.7508736
3321,111.45551,-12.278588,-6.8805103,Rural_Hawassa,1.0961072
3322,457.58224,-9.300325,-6.650775,Rural_Akatsi,4.3162136
3323,691.07684,-4.8532057,-7.5111566,Rural_Kilimani,29.259783
3324,540.5886,-1.2846967,-4.0380983,Rural_Kilimani,8.252725
3325,434.13052,-12.350679,-9.029211,Rural_Akatsi,5.7476225
3326,800.9256,-3.848436,-2.5876126,Rural_Kilimani,7.310451
3327,607.8028,-10.129373,-2.1731882,Rural_Sokoto,3.2641156
3328,793.93207,-4.010641,-4.767846,Rural_Kilimani,13.659074
3329,884.2083,-3.5330377,-3.9074647,Rural_Kilimani,9.777545
3330,866.84656,-3.7718394,-1.8038098,Rural_Kilimani,4.919311
3331,707.15295,-1.9965963,-3.6326833,Rural_Kilimani,45.950073
3332,549.7953,-1.6586692,-4.875957,Rural_Kilimani,60.309055
3333,342.90335,-13.170715,-7.308449,Rural_Hawassa,13.741565
3334,687.298,-8.701068,1.1692358,Rural_Sokoto,23.485313
3335,954.2117,-3.8123906,-4.6507263,Rural_Kilimani,22.393578
3336,897.9711,-3.4879808,-4.8939753,Rural_Kilimani,10.476818
3337,497.2763,-6.669,-1.8083144,Rural_Hawassa,19.530403
3338,692.8549,-5.85347,-6.087698,Rural_Amanzi,5.3409185
3339,562.24384,-1.7487831,-4.677754,Rural_Kilimani,14.139552
3340,578.6421,-1.3657992,-6.0381474,Rural_Kilimani,20.196236
3341,303.30173,-11.593723,-6.0381474,Rural_Hawassa,13.813824
3342,596.04236,-6.862745,-2.560585,Rural_Hawassa,6.2590365
3343,895.43585,-4.321534,-4.6912675,Rural_Kilimani,15.179285
3344,368.20023,-11.116119,-8.191353,Rural_Akatsi,28.546623
3345,302.78888,-13.022028,-6.790418,Rural_Hawassa,7.5294433
3346,744.6029,-3.5465548,-6.799427,Rural_Kilimani,26.381607
3347,467.48087,-9.971673,-4.326394,Rural_Hawassa,21.52334
3348,822.97687,-4.1187778,-2.3894095,Rural_Kilimani,3.0462482
3349,790.70764,-3.456441,-6.826455,Rural_Kilimani,25.316452
3350,597.9964,-6.952859,-2.2858036,Rural_Hawassa,4.2749696
3351,891.37964,-4.808149,-2.0155268,Rural_Kilimani,16.129986
3352,322.9167,-11.7379055,-6.0831933,Rural_Hawassa,16.81494
3353,856.606,-1.6947148,-1.7092129,Rural_Kilimani,4.1308727
3354,819.68884,-4.55583,-5.808412,Rural_Kilimani,24.240463
3355,877.12213,-5.551588,-5.5696673,Rural_Kilimani,13.281721
3356,183.6416,-12.657066,-6.1507626,Rural_Hawassa,8.918255
3357,849.0431,-3.2897303,-4.3308983,Rural_Kilimani,9.227898
3358,727.7815,-2.2984776,-3.7948494,Rural_Kilimani,6.179184
3359,710.1636,-8.124339,-2.8353665,Rural_Hawassa,0.82221293
3360,758.1842,-4.1187778,-0.76324385,Rural_Kilimani,7.149267
3361,754.42175,-3.100491,-2.7317603,Rural_Kilimani,10.39028
3362,525.7672,-1.618118,-5.529126,Rural_Kilimani,26.546118
3363,850.5736,-3.848436,-1.7722775,Rural_Kilimani,7.871694
3364,369.55927,-10.850284,-6.3129287,Rural_Hawassa,7.3727775
3365,654.5619,-8.35413,-4.9840674,Rural_Hawassa,12.093493
3366,535.6104,-9.46253,-5.596695,Rural_Hawassa,13.381333
3367,616.508,-8.81371,-0.9434284,Rural_Sokoto,27.367104
3368,653.76056,-8.601943,-1.3938899,Rural_Sokoto,4.71412
3369,555.425,-10.498839,-9.91662,Rural_Akatsi,9.234824
3370,207.73964,-11.877582,-6.556178,Rural_Hawassa,5.4164996
3371,763.7127,-9.363404,0.25029445,Rural_Sokoto,10.604629
3372,660.74554,-9.43099,-4.966049,Rural_Hawassa,2.0932043
3373,635.8764,-8.061259,-6.776904,Rural_Akatsi,11.210962
3374,409.9173,-0.39707518,-3.7092617,Rural_Kilimani,4.902517
3375,510.0518,-8.768653,-6.371489,Rural_Hawassa,8.852018
3376,758.8859,-9.160648,0.1782206,Rural_Sokoto,34.304718
3377,590.8156,-9.737377,-9.412104,Rural_Akatsi,8.867443
3378,724.333,-9.255268,-1.790296,Rural_Sokoto,14.10013
3379,849.68585,-3.5826004,-1.9479574,Rural_Kilimani,1.0295448
3380,426.48447,-12.666078,-8.542713,Rural_Akatsi,7.817188
3381,356.8944,-0.66291106,-3.8263817,Rural_Kilimani,15.422408
3382,546.64667,-1.338765,-3.8128679,Rural_Kilimani,18.297985
3383,745.6104,-5.5741167,-4.3939633,Rural_Kilimani,16.1483
3384,413.2017,-14.234059,-7.2048426,Rural_Hawassa,6.445097
3385,772.9414,-3.1095026,-1.2947884,Rural_Kilimani,5.8236427
3386,628.1403,-8.804699,-3.4660125,Rural_Hawassa,3.9129577
3387,631.38965,-8.002686,1.0070697,Rural_Sokoto,13.718207
3388,387.42584,-12.09836,-5.623723,Rural_Hawassa,11.864025
3389,767.52637,-10.255532,0.2097529,Rural_Sokoto,22.425133
3390,967.42255,-2.8707008,-8.155316,Rural_Kilimani,14.180561
3391,530.03577,-10.881824,-9.713913,Rural_Akatsi,34.83173
3392,686.80676,-7.863009,-1.6326344,Rural_Sokoto,16.22931
3393,762.12976,-4.222409,-5.772375,Rural_Kilimani,24.24346
3394,842.9995,-2.8031154,-1.1371268,Rural_Kilimani,4.191525
3395,726.7156,-5.128053,-7.4616055,Rural_Kilimani,18.416136
3396,941.6836,-4.8306775,-3.9074647,Rural_Kilimani,16.71047
3397,230.77841,-11.86857,-6.4931135,Rural_Hawassa,3.6795027
3398,696.5142,-7.214189,-5.758861,Rural_Hawassa,12.534192
3399,313.63205,-13.16621,-7.213852,Rural_Hawassa,7.083879
3400,651.6827,-5.632691,0.5070575,Rural_Sokoto,11.723078
3401,622.0514,-2.2534208,-6.4390583,Rural_Kilimani,9.804815
3402,483.99173,-9.034489,-6.2723875,Rural_Hawassa,6.755175
3403,536.39594,-6.6554832,-0.47945312,Rural_Sokoto,20.463627
3404,837.9591,-8.543368,-1.2902837,Rural_Sokoto,20.82532
3405,763.5667,-1.7983458,-0.76324385,Rural_Kilimani,6.1718316
3406,744.92017,-8.471277,-7.4255686,Rural_Akatsi,27.803724
3407,670.97296,-8.75063,-2.479502,Rural_Hawassa,20.244434
3408,562.0862,-2.0551703,-4.3173847,Rural_Kilimani,6.730415
3409,808.91437,-6.5924034,-7.763415,Rural_Amanzi,27.40488
3410,532.5483,-2.3615575,-5.204794,Rural_Kilimani,16.060236
3411,302.8722,-11.224256,-6.240855,Rural_Hawassa,34.16234
3412,130.5277,-11.99473,-7.177815,Rural_Hawassa,2.5414207
3413,791.7164,-3.7898622,-5.1597476,Rural_Kilimani,5.969999
3414,500.77365,-10.0572815,-4.695772,Rural_Hawassa,5.3607836
3415,693.51843,-8.074777,-7.3579993,Rural_Akatsi,9.314924
3416,716.265,-1.8884597,-3.0560925,Rural_Kilimani,8.562374
3417,746.96936,-7.7503667,-3.9164739,Rural_Hawassa,8.359675
3418,797.7567,-3.9430559,-0.56053615,Rural_Kilimani,1.9894794
3419,767.5826,-10.314106,-0.21368086,Rural_Sokoto,7.621011
3420,862.9449,-4.4026365,-2.8849173,Rural_Kilimani,8.076004
3421,552.7966,-2.0822043,-4.4119816,Rural_Kilimani,3.7918057
3422,739.7132,-10.255532,-0.38936082,Rural_Sokoto,4.2763734
3423,616.57556,-10.106844,-1.3758714,Rural_Sokoto,5.8403697
3424,789.3586,-2.7039902,-2.970505,Rural_Kilimani,4.618635
3425,352.1833,-14.333184,-7.8625164,Rural_Hawassa,2.3941724
3426,836.1712,-8.3451185,-8.0111685,Rural_Akatsi,17.986107
3427,927.1153,-4.3710966,-3.1642034,Rural_Kilimani,19.97339
3428,614.9089,-8.043237,-3.344388,Rural_Hawassa,29.179422
3429,912.2822,-4.389119,-2.9524865,Rural_Kilimani,11.99616
3430,639.4697,-8.128845,0.8764359,Rural_Sokoto,1.1078707
3431,765.86505,-10.003213,-0.33080083,Rural_Sokoto,2.4043486
3432,623.1114,-1.7577945,-5.808412,Rural_Kilimani,2.823522
3433,770.3932,-8.809204,-8.105765,Rural_Akatsi,19.179749
3434,651.6373,-5.5966454,0.5521036,Rural_Sokoto,31.00679
3435,692.7533,-7.173638,-0.09205627,Rural_Sokoto,26.098213
3436,441.81076,-9.931122,-2.8488803,Rural_Hawassa,15.7139015
3437,676.6074,-8.2414875,-6.812941,Rural_Akatsi,1.2367935
3438,550.74274,-8.8587675,-6.7003255,Rural_Akatsi,13.349992
3439,758.0093,-9.570666,-0.889373,Rural_Sokoto,4.4473915
3440,647.66187,-7.31782,-2.8353665,Rural_Hawassa,7.839355
3441,703.3039,-14.346702,-6.087698,Rural_Hawassa,4.594943
3442,652.56683,-9.705837,-1.2542468,Rural_Sokoto,2.855814
3443,452.20203,-10.719619,-7.2093472,Rural_Hawassa,55.883152
3444,239.38506,-11.593723,-8.006664,Rural_Akatsi,1.910388
3445,476.19226,-10.169924,-4.7408185,Rural_Hawassa,5.236726
3446,475.83508,-9.038995,-3.9525108,Rural_Hawassa,4.5436864
3447,317.64273,-11.31437,-6.1777906,Rural_Hawassa,4.6462727
3448,476.42572,-9.36791,-6.8309593,Rural_Akatsi,4.7755847
3449,781.2035,-7.101547,-8.101261,Rural_Akatsi,4.052733
3450,601.4764,-5.330809,-0.34431466,Rural_Kilimani,10.516159
3451,583.9584,-6.538335,-2.9029357,Rural_Hawassa,3.9925947
3452,552.3113,-6.2950277,-3.9885478,Rural_Hawassa,8.209876
3453,727.34656,-1.82538,-2.9389727,Rural_Kilimani,10.578317
3454,202.97427,-12.693112,-6.1462584,Rural_Hawassa,6.7678413
3455,332.76508,-12.328151,-8.718393,Rural_Akatsi,5.317418
3456,635.2926,-8.331601,-6.673298,Rural_Akatsi,3.4564323
3457,211.62016,-12.499367,-7.385027,Rural_Akatsi,3.6308312
3458,861.63257,-1.6586692,-1.6821852,Rural_Kilimani,2.3913488
3459,610.96313,-8.71909,-6.979612,Rural_Akatsi,25.718447
3460,634.86725,-5.5065312,-0.24971777,Rural_Sokoto,6.7373176
3461,738.8291,-7.7638836,-1.0155022,Rural_Sokoto,17.107649
3462,600.8794,-7.480025,-1.2902837,Rural_Sokoto,33.503662
3463,492.00696,-11.895604,-9.592288,Rural_Akatsi,3.5986533
3464,595.3183,-8.660517,-0.54702234,Rural_Sokoto,21.248087
3465,564.92706,-12.900373,-8.817494,Rural_Akatsi,22.915997
3466,802.1714,-4.010641,-1.6416436,Rural_Kilimani,5.685161
3467,459.86548,-11.954178,-9.358048,Rural_Akatsi,4.162613
3468,423.4055,-0.39256948,-4.240806,Rural_Kilimani,22.665688
3469,688.8287,-9.822986,0.35390055,Rural_Sokoto,7.408878
3470,589.2317,-7.142098,-4.1056676,Rural_Hawassa,11.769395
3471,563.5088,-6.2995334,-1.9569666,Rural_Hawassa,5.3108945
3472,535.26953,-6.673506,-3.529077,Rural_Hawassa,0.6755855
3473,318.246,-11.864064,-8.6733465,Rural_Akatsi,10.753502
3474,908.7084,-1.4108561,-1.8443513,Rural_Kilimani,4.4850936
3475,852.50433,-7.876526,-8.047206,Rural_Akatsi,5.3054395
3476,891.54156,-2.028136,-8.141803,Rural_Kilimani,7.6674533
3477,693.8151,-10.485322,-1.1416315,Rural_Sokoto,9.442048
3478,881.2459,-4.0196524,-6.511132,Rural_Kilimani,7.406649
3479,572.39087,-1.7487831,-6.394012,Rural_Kilimani,19.83424
3480,681.4113,-3.204122,-6.9165473,Rural_Kilimani,1.3712701
3481,498.40106,-10.980948,-7.9661226,Rural_Akatsi,54.85183
3482,773.11127,-8.601943,0.9124728,Rural_Sokoto,43.78718
3483,703.49646,-8.484795,0.6692236,Rural_Sokoto,18.312288
3484,686.8991,-8.728102,-1.006493,Rural_Sokoto,11.714231
3485,529.273,-9.5075865,-3.4705172,Rural_Hawassa,12.903818
3486,916.35406,-4.2043858,-3.3173602,Rural_Kilimani,26.76952
3487,595.4406,-7.421451,-4.1372,Rural_Hawassa,9.005862
3488,360.79214,-1.4649245,-5.3579507,Rural_Kilimani,3.3150723
3489,258.38168,-13.432046,-7.385027,Rural_Hawassa,5.6904116
3490,757.7417,-3.0959854,-1.695699,Rural_Kilimani,9.53936
3491,654.7032,-7.8539977,-7.249889,Rural_Akatsi,3.1595283
3492,581.83795,-10.498839,-9.835537,Rural_Akatsi,7.4446206
3493,672.23254,-7.28628,-3.637188,Rural_Hawassa,16.290182
3494,585.64276,-5.4885087,-1.380376,Rural_Kilimani,32.27875
3495,682.3268,-6.08326,-6.637261,Rural_Amanzi,6.801131
3496,617.6113,-9.503081,-1.6416436,Rural_Sokoto,29.854477
3497,329.55072,-10.886329,-7.038172,Rural_Hawassa,7.7592864
3498,558.2254,-8.579414,-6.8534827,Rural_Akatsi,5.2921214
3499,919.9366,-3.690737,-4.0831447,Rural_Kilimani,4.7714944
3500,387.46298,-11.062051,-5.2903814,Rural_Hawassa,1.0660193
3501,773.34094,-7.2096834,-0.3488193,Rural_Sokoto,3.0924506
3502,392.0213,-11.170188,-5.227317,Rural_Hawassa,24.490051
3503,784.04926,-4.0692153,-4.7633414,Rural_Kilimani,15.078929
3504,656.24646,-6.569875,0.3268729,Rural_Sokoto,5.9889607
3505,665.80475,-3.2581904,-3.8849416,Rural_Kilimani,19.564106
3506,462.55203,-11.517126,-9.119304,Rural_Akatsi,12.412059
3507,610.01904,-5.5741167,-8.074233,Rural_Amanzi,6.9807973
3508,386.07224,-0.036619723,-3.938997,Rural_Kilimani,8.550965
3509,610.89764,-7.3268313,-2.6146405,Rural_Hawassa,6.730365
3510,418.83047,-0.6944509,-3.938997,Rural_Kilimani,7.246959
3511,639.5194,-8.214453,0.7142697,Rural_Sokoto,12.609464
3512,706.6559,-5.1460757,-1.731736,Rural_Kilimani,19.992596
3513,569.4607,-10.390703,-9.966171,Rural_Akatsi,8.954519
3514,614.8885,-7.8494916,-5.790394,Rural_Hawassa,7.621867
3515,789.62103,-6.628449,-7.961618,Rural_Amanzi,16.99517
3516,552.5862,-5.88501,-4.2363014,Rural_Hawassa,22.901543
3517,672.1143,-5.8985267,-7.5922394,Rural_Amanzi,8.116524
3518,818.7668,-2.0101132,-7.159796,Rural_Kilimani,49.830055
3519,604.85876,-6.421187,-7.222861,Rural_Amanzi,26.764498
3520,710.8764,-8.128845,-3.623674,Rural_Hawassa,49.919727
3521,747.2162,-3.104997,-3.4344802,Rural_Kilimani,18.695211
3522,288.88748,-11.147659,-6.961593,Rural_Hawassa,6.6643357
3523,831.192,-9.95365,0.115155995,Rural_Sokoto,12.395614
3524,653.703,-6.6329546,0.4575067,Rural_Sokoto,10.430504
3525,362.6852,-11.530643,-8.610282,Rural_Akatsi,2.1994958
3526,578.38525,-5.511037,-1.9209298,Rural_Hawassa,6.036944
3527,538.4724,-1.5730611,-5.389483,Rural_Kilimani,18.686487
3528,898.8363,-4.3440623,-2.9795141,Rural_Kilimani,4.146015
3529,900.3804,-4.8306775,-4.569643,Rural_Kilimani,16.831385
3530,879.04626,-3.7267826,-2.2362528,Rural_Kilimani,23.794708
3531,760.1494,-10.629504,-1.0605484,Rural_Sokoto,16.487284
3532,922.9284,-6.889779,-7.538184,Rural_Amanzi,13.464776
3533,670.98016,-7.7098155,-5.141729,Rural_Hawassa,12.113832
3534,570.5315,-8.2414875,-5.497594,Rural_Hawassa,6.642471
3535,667.0614,-8.453255,-4.745323,Rural_Hawassa,17.14101
3536,486.31332,-10.17443,-4.4480186,Rural_Hawassa,8.310068
3537,694.09894,-2.3345232,-3.8489048,Rural_Kilimani,21.982815
3538,520.27527,-6.5743804,-3.2452865,Rural_Hawassa,3.1025908
3539,641.6968,-8.191924,-3.520068,Rural_Hawassa,2.5663116
3540,837.35223,-6.335579,-7.6643133,Rural_Amanzi,16.813608
3541,761.6534,-5.0829964,-5.2723627,Rural_Kilimani,56.22305
3542,717.8695,-9.160648,-0.9434284,Rural_Sokoto,9.176043
3543,787.3536,-3.1410425,-6.686812,Rural_Kilimani,3.886409
3544,556.1114,-10.814238,-9.745445,Rural_Akatsi,6.3769794
3545,606.46075,-8.106317,-2.1731882,Rural_Sokoto,5.844309
3546,689.70593,-8.007191,-5.632732,Rural_Hawassa,7.5728097
3547,787.03503,-4.700012,-3.61016,Rural_Kilimani,23.378216
3548,686.37256,-5.52906,-2.1551697,Rural_Hawassa,14.121704
3549,668.7185,-8.178408,-3.718271,Rural_Hawassa,17.325562
3550,707.3162,-9.232739,-1.5785791,Rural_Sokoto,25.794012
3551,661.4014,-9.913099,-9.700399,Rural_Akatsi,6.8314314
3552,405.43564,-9.935628,-4.0155754,Rural_Hawassa,2.3503084
3553,691.2402,-6.0877657,-0.02448705,Rural_Sokoto,1.3395672
3554,648.3205,-6.524818,-4.2002645,Rural_Hawassa,16.63737
3555,711.07025,-6.200408,-4.9029846,Rural_Hawassa,11.39946
3556,748.9792,-7.6151958,-4.0606217,Rural_Hawassa,4.776045
3557,784.42084,-8.628977,0.90796816,Rural_Sokoto,10.756292
3558,383.78384,-0.15827344,-3.6867387,Rural_Kilimani,8.76691
3559,563.41754,-6.304039,-2.8443756,Rural_Hawassa,21.86417
3560,756.2997,-4.2133975,-2.9209542,Rural_Kilimani,10.742177
3561,984.48096,-4.4792333,-3.893951,Rural_Kilimani,16.324745
3562,384.2049,-10.724124,-6.668793,Rural_Hawassa,17.340042
3563,659.19183,-9.129108,-4.659735,Rural_Hawassa,5.1709857
3564,615.6537,-9.642757,-2.339859,Rural_Hawassa,21.014996
3565,745.4911,-5.979629,-5.8174214,Rural_Amanzi,38.1606
3566,364.5026,-10.516862,-3.529077,Rural_Hawassa,7.767655
3567,800.77203,-8.255004,-0.38936082,Rural_Sokoto,25.67682
3568,685.64343,-9.093063,-1.5110098,Rural_Sokoto,0.8092128
3569,525.9455,-1.8028514,-4.700277,Rural_Kilimani,5.36685
3570,449.55524,-12.742675,-9.042726,Rural_Akatsi,15.405741
3571,339.36874,-11.237773,-5.1732616,Rural_Hawassa,14.864136
3572,373.55417,-12.156935,-8.907587,Rural_Akatsi,20.348728
3573,849.75525,-4.7090235,-4.5786524,Rural_Kilimani,9.822055
3574,704.2561,-7.371888,-4.848929,Rural_Hawassa,10.563692
3575,759.95917,-10.296083,-1.9344436,Rural_Sokoto,9.697201
3576,669.08234,-3.1951108,-3.7813356,Rural_Kilimani,1.2074618
3577,431.83652,-9.741883,-4.173237,Rural_Hawassa,1.6498626
3578,103.76646,-12.355185,-6.335452,Rural_Hawassa,10.541109
3579,501.45108,-6.2274423,-1.8939021,Rural_Hawassa,13.216832
3580,220.46973,-13.869098,-7.515661,Rural_Hawassa,12.251624
3581,548.15814,-12.494862,-9.177864,Rural_Akatsi,13.996549
3582,723.25916,-9.349888,-0.40287468,Rural_Sokoto,9.730141
3583,897.3263,-1.9109881,-1.9569666,Rural_Kilimani,4.917749
3584,885.1171,-1.942528,-6.430049,Rural_Kilimani,12.076608
3585,419.19702,-0.43312073,-4.240806,Rural_Kilimani,19.81704
3586,632.74176,-1.8343914,-3.1281664,Rural_Kilimani,12.115721
3587,522.719,-6.9168134,-1.5425421,Rural_Sokoto,2.9356976
3588,769.80963,-2.014619,-7.984141,Rural_Kilimani,62.712914
3589,360.8792,-10.890835,-6.7003255,Rural_Hawassa,5.287893
